time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-25,27.3,24.0,30.6,,,,,,,
2018-01-26,27.7,25.2,31.4,,,,,,,
2018-01-27,27.4,24.1,30.4,,,,,,,
2018-01-28,26.1,,29.4,,,,,,,
2018-01-29,26.6,23.8,,,,,,,,
2018-01-30,27.3,25.0,30.8,,,,,,,
2018-01-31,28.2,25.0,31.6,,,,,,,
2018-02-01,27.5,25.0,31.0,,,,,,,
2018-02-02,28.6,,32.4,,,,,,,
2018-02-03,27.4,24.0,30.0,,,,,,,
2018-02-04,27.5,24.0,29.8,,,,,,,
2018-02-05,25.5,,28.8,,,,,,,
2018-02-06,26.1,23.4,,,,,,,,
2018-02-07,26.6,24.2,29.0,,,,,,,
2018-02-08,26.7,25.0,29.8,,,,,,,
2018-02-09,26.8,,29.2,,,,,,,
2018-02-10,27.9,25.2,30.0,,,,,,,
2018-02-11,27.4,,30.0,,,,,,,
2018-02-12,27.6,24.0,29.4,,,,,,,
2018-02-13,27.6,24.8,,,,,,,,
2018-02-14,27.4,,,,,,,,,
2018-02-15,25.0,,26.6,,,,,,,
2018-02-16,27.7,24.2,31.0,,,,,,,
2018-02-17,27.5,24.6,29.8,,,,,,,
2018-02-18,27.9,24.8,31.4,,,,,,,
2018-02-19,27.5,24.8,31.0,,,,,,,
2018-02-20,28.1,25.0,31.0,,,,,,,
2018-02-21,28.0,25.4,31.4,,,,,,,
2018-02-22,27.6,26.0,29.0,,,,,,,
2018-02-23,28.1,,30.0,,,,,,,
2018-02-24,28.0,,30.8,,,,,,,
2018-02-25,27.9,25.0,30.4,,,,,,,
2018-02-26,27.0,25.1,29.6,,,,,,,
2018-02-27,27.8,25.0,31.2,,,,,,,
2018-02-28,27.6,25.0,30.4,,,,,,,
2018-03-01,27.2,,30.6,0.3,,,,,,
2018-03-02,28.8,25.2,,,,,,,,
2018-03-03,28.4,25.4,31.0,,,,,,,
2018-03-04,28.6,25.0,31.4,,,,,,,
2018-03-05,28.2,25.0,30.8,,,,,,,
2018-03-06,27.6,,30.0,,,,,,,
2018-03-07,28.1,,32.8,,,,,,,
2018-03-08,27.6,25.0,31.0,,,,,,,
2018-03-09,28.1,,30.8,,,,,,,
2018-03-10,28.4,25.4,,,,,,,,
2018-03-11,27.5,,31.8,,,,,,,
2018-03-12,27.7,26.0,30.0,,,,,,,
2018-03-13,27.8,25.8,29.6,,,,,,,
2018-03-14,28.1,,30.8,,,,,,,
2018-03-15,29.2,25.8,,,,,,,,
2018-03-16,29.3,,31.6,,,,,,,
2018-03-17,25.9,,29.4,,,,,,,
2018-03-18,28.1,,31.6,,,,,,,
2018-03-19,27.8,24.4,31.6,,,,,,,
2018-03-20,28.3,25.0,32.4,,,,,,,
2018-03-21,27.3,26.0,29.6,,,,,,,
2018-03-22,26.7,,30.4,,,,,,,
2018-03-23,28.2,25.2,30.6,,,,,,,
2018-03-24,27.4,,30.0,,,,,,,
2018-03-25,26.7,24.0,,,,,,,,
2018-03-26,28.5,25.4,32.4,,,,,,,
2018-03-27,26.6,,32.2,,,,,,,
2018-03-28,28.4,24.4,,,,,,,,
2018-03-29,28.5,25.0,33.4,,,,,,,
2018-03-30,29.1,25.2,33.0,,,,,,,
2018-03-31,29.3,25.8,,,,,,,,
2018-04-01,29.9,27.2,32.6,,,,,,,
2018-04-02,28.1,,32.0,,,,,,,
2018-04-03,28.0,,32.0,,,,,,,
2018-04-04,28.8,24.0,33.0,,,,,,,
2018-04-05,29.2,24.4,32.2,,,,,,,
2018-04-06,29.2,25.0,,,,,,,,
2018-04-07,29.1,,33.6,,,,,,,
2018-04-08,28.0,,32.2,,,,,,,
2018-04-09,28.6,24.2,31.2,,,,,,,
2018-04-10,29.9,25.2,33.6,,,,,,,
2018-04-11,30.0,26.6,33.6,,,,,,,
2018-04-12,29.7,27.4,33.4,,,,,,,
2018-04-13,30.2,27.2,34.4,,,,,,,
2018-04-14,28.9,27.4,32.8,,,,,,,
2018-04-15,29.3,,32.2,,,,,,,
2018-04-16,30.1,,32.4,,,,,,,
2018-04-17,28.5,,30.8,,,,,,,
2018-04-18,29.4,,31.8,,,,,,,
2018-04-19,29.1,27.0,31.4,,,,,,,
2018-04-20,29.2,26.9,,,,,,,,
2018-04-21,29.2,27.0,32.0,,,,,,,
2018-04-22,29.1,,32.6,,,,,,,
2018-04-23,26.4,,28.4,,,,,,,
2018-04-24,27.2,25.1,30.0,,,,,,,
2018-04-25,25.7,,,,,,,,,
2018-04-26,27.1,,,,,,,,,
2018-04-27,28.3,25.2,32.4,,,,,,,
2018-04-28,29.7,,34.4,,,,,,,
2018-04-29,29.1,26.0,32.4,,,,,,,
2018-04-30,29.3,26.2,,,,,,,,
2018-05-01,29.3,26.4,,,,,,,,
2018-05-02,29.3,26.2,33.0,,,,,,,
2018-05-03,28.1,25.0,32.2,,,,,,,
2018-05-04,29.6,26.2,33.4,,,,,,,
2018-05-05,29.9,26.6,34.0,,,,,,,
2018-05-06,30.2,27.4,34.2,,,,,,,
2018-05-07,30.2,25.0,34.4,,,,,,,
2018-05-08,30.1,27.0,34.2,,,,,,,
2018-05-09,30.3,27.2,34.4,,,,,,,
2018-05-10,30.1,27.4,34.2,,,,,,,
2018-05-11,29.8,26.0,34.0,,,,,,,
2018-05-12,29.2,26.4,33.8,,,,,,,
2018-05-13,30.3,26.6,34.4,,,,,,,
2018-05-14,30.9,27.6,34.4,,,,,,,
2018-05-15,29.8,26.0,34.2,,,,,,,
2018-05-16,30.2,,34.0,,,,,,,
2018-05-17,28.9,27.5,32.0,,,,,,,
2018-05-18,29.9,27.4,33.8,,,,,,,
2018-05-19,28.5,26.0,32.0,,,,,,,
2018-05-20,29.1,,32.4,,,,,,,
2018-05-21,29.4,26.6,32.8,,,,,,,
2018-05-22,30.3,26.6,,,,,,,,
2018-05-23,28.7,,31.8,,,,,,,
2018-05-24,29.5,25.6,33.4,,,,,,,
2018-05-25,28.3,26.2,31.0,,,,,,,
2018-05-26,30.1,26.0,34.4,,,,,,,
2018-05-27,29.7,26.8,33.0,,,,,,,
2018-05-28,29.6,27.3,32.6,,,,,,,
2018-05-29,29.1,27.2,33.4,,,,,,,
2018-05-30,29.9,27.0,33.0,,,,,,,
2018-05-31,28.9,26.0,,,,,,,,
2018-06-01,29.3,26.6,,,,,,,,
2018-06-02,29.6,26.6,33.2,,,,,,,
2018-06-03,29.9,27.2,33.4,,,,,,,
2018-06-04,29.4,26.0,,,,,,,,
2018-06-05,29.6,27.2,32.4,,,,,,,
2018-06-06,29.7,27.2,32.0,,,,,,,
2018-06-07,29.5,27.6,32.4,,,,,,,
2018-06-08,29.4,,32.8,,,,,,,
2018-06-09,30.1,,34.4,,,,,,,
2018-06-10,29.9,,32.4,,,,,,,
2018-06-11,30.4,27.4,34.8,,,,,,,
2018-06-12,28.9,26.0,33.2,,,,,,,
2018-06-13,29.8,25.6,33.6,,,,,,,
2018-06-14,30.1,25.0,33.8,,,,,,,
2018-06-15,29.4,26.8,33.8,,,,,,,
2018-06-16,29.4,26.0,34.2,,,,,,,
2018-06-17,29.7,27.0,34.2,,,,,,,
2018-06-18,29.7,,33.4,,,,,,,
2018-06-19,29.7,25.2,33.8,,,,,,,
2018-06-20,30.3,,34.8,,,,,,,
2018-06-21,29.4,27.0,,,,,,,,
2018-06-22,29.6,26.8,,,,,,,,
2018-06-23,29.9,,,,,,,,,
2018-06-24,27.7,,31.8,,,,,,,
2018-06-25,24.8,24.0,29.0,,,,,,,
2018-06-26,26.4,24.4,29.8,,,,,,,
2018-06-27,28.3,24.6,32.8,,,,,,,
2018-06-28,27.8,25.0,30.6,,,,,,,
2018-06-29,28.2,25.0,31.8,,,,,,,
2018-06-30,28.6,25.6,31.8,,,,,,,
2018-07-01,28.3,,31.6,,,,,,,
2018-07-02,28.6,25.2,32.6,,,,,,,
2018-07-03,28.5,25.6,32.4,,,,,,,
2018-07-04,28.8,25.8,32.0,,,,,,,
2018-07-05,28.5,,32.8,,,,,,,
2018-07-06,27.9,24.2,33.4,,,,,,,
2018-07-07,28.3,24.0,32.0,,,,,,,
2018-07-08,29.1,24.0,34.2,,,,,,,
2018-07-09,29.1,25.2,33.0,,,,,,,
2018-07-10,29.1,26.4,32.2,,,,,,,
2018-07-11,28.6,,31.4,,,,,,,
2018-07-12,28.5,,32.2,,,,,,,
2018-07-13,28.4,24.6,31.4,,,,,,,
2018-07-14,28.5,25.1,31.4,,,,,,,
2018-07-15,28.3,25.4,32.8,,,,,,,
2018-07-16,28.1,25.2,31.8,,,,,,,
2018-07-17,28.4,24.0,32.4,,,,,,,
2018-07-18,28.7,24.0,31.4,,,,,,,
2018-07-19,28.4,25.4,32.0,,,,,,,
2018-07-20,29.3,25.6,33.4,,,,,,,
2018-07-21,29.4,25.6,,,,,,,,
2018-07-22,29.3,,33.8,,,,,,,
2018-07-23,29.0,25.0,32.8,,,,,,,
2018-07-24,28.8,26.4,32.4,,,,,,,
2018-07-25,28.7,,33.2,,,,,,,
2018-07-26,28.5,25.0,32.2,,,,,,,
2018-07-27,28.5,,33.8,,,,,,,
2018-07-28,28.4,24.6,32.8,,,,,,,
2018-07-29,27.4,,30.4,,,,,,,
2018-07-30,28.1,24.2,31.4,,,,,,,
2018-07-31,28.7,24.0,33.2,,,,,,,
2018-08-01,28.3,25.2,31.8,,,,,,,
2018-08-02,28.1,25.2,32.6,,,,,,,
2018-08-03,27.9,24.2,32.6,,,,,,,
2018-08-04,27.6,23.0,31.0,,,,,,,
2018-08-05,27.8,24.0,32.2,,,,,,,
2018-08-06,28.1,24.0,31.8,,,,,,,
2018-08-07,28.1,24.2,31.8,,,,,,,
2018-08-08,27.2,,30.8,,,,,,,
2018-08-09,28.7,25.0,32.0,,,,,,,
2018-08-10,27.7,,32.8,,,,,,,
2018-08-11,28.3,24.4,31.8,,,,,,,
2018-08-12,28.7,24.8,,,,,,,,
2018-08-13,29.4,26.2,32.8,,,,,,,
2018-08-14,29.0,25.8,33.0,,,,,,,
2018-08-15,29.0,25.0,32.6,,,,,,,
2018-08-16,28.4,26.0,31.8,,,,,,,
2018-08-17,28.1,,31.0,,,,,,,
2018-08-18,27.3,,30.0,,,,,,,
2018-08-19,28.4,24.0,33.8,,,,,,,
2018-08-20,29.4,24.6,34.0,,,,,,,
2018-08-21,28.9,25.0,31.8,,,,,,,
2018-08-22,28.9,26.2,31.6,,,,,,,
2018-08-23,28.5,26.4,31.2,,,,,,,
2018-08-24,28.9,26.4,32.2,,,,,,,
2018-08-25,28.9,26.4,33.0,,,,,,,
2018-08-26,28.9,25.0,33.4,,,,,,,
2018-08-27,29.3,25.6,34.2,,,,,,,
2018-08-28,29.1,26.2,32.0,,,,,,,
2018-08-29,28.6,26.6,33.0,,,,,,,
2018-08-30,29.2,,33.4,,,,,,,
2018-08-31,29.1,,33.6,,,,,,,
2018-09-01,28.2,24.4,32.8,,,,,,,
2018-09-02,27.2,,32.2,,,,,,,
2018-09-03,28.2,24.2,31.8,,,,,,,
2018-09-04,28.1,25.6,31.2,,,,,,,
2018-09-05,28.8,25.6,31.8,,,,,,,
2018-09-06,29.7,25.8,34.2,,,,,,,
2018-09-07,29.6,26.4,34.6,,,,,,,
2018-09-08,29.2,26.4,32.4,,,,,,,
2018-09-09,29.7,26.2,34.6,,,,,,,
2018-09-10,30.1,26.2,35.2,,,,,,,
2018-09-11,29.8,25.6,34.8,,,,,,,
2018-09-12,29.1,25.0,32.8,,,,,,,
2018-09-13,28.5,25.6,32.2,,,,,,,
2018-09-14,29.1,25.2,31.4,,,,,,,
2018-09-15,29.3,25.8,33.2,,,,,,,
2018-09-16,29.7,,34.2,,,,,,,
2018-09-18,29.6,,34.8,,,,,,,
2018-09-19,28.8,27.2,31.6,,,,,,,
2018-09-20,29.3,,33.4,,,,,,,
2018-09-21,26.9,,29.2,,,,,,,
2018-09-22,28.9,25.0,33.6,,,,,,,
2018-09-23,28.7,26.0,32.4,,,,,,,
2018-09-24,28.9,25.2,32.0,,,,,,,
2018-09-25,29.3,26.2,31.6,,,,,,,
2018-09-26,29.1,26.0,33.2,,,,,,,
2018-09-27,28.7,25.8,32.6,,,,,,,
2018-09-28,29.3,25.0,33.8,,,,,,,
2018-09-29,29.3,25.4,33.5,,,,,,,
2018-09-30,29.6,26.2,32.0,,,,,,,
2018-10-01,29.4,,33.0,,,,,,,
2018-10-02,29.0,,32.0,,,,,,,
2018-10-03,29.8,25.8,,,,,,,,
2018-10-04,29.8,26.0,33.4,,,,,,,
2018-10-05,30.2,27.4,34.4,,,,,,,
2018-10-06,29.8,27.0,33.4,,,,,,,
2018-10-07,30.3,27.4,35.4,,,,,,,
2018-10-08,30.1,27.2,34.8,,,,,,,
2018-10-09,30.8,26.0,35.2,,,,,,,
2018-10-10,30.0,27.0,33.0,,,,,,,
2018-10-11,30.2,27.4,32.8,,,,,,,
2018-10-12,29.8,27.6,32.8,,,,,,,
2018-10-13,29.5,,33.0,,,,,,,
2018-10-14,30.1,25.8,33.4,,,,,,,
2018-10-15,29.8,26.8,33.6,,,,,,,
2018-10-16,29.6,27.0,32.0,,,,,,,
2018-10-17,29.7,27.0,33.6,,,,,,,
2018-10-18,28.7,,33.4,,,,,,,
2018-10-19,29.1,24.8,33.2,,,,,,,
2018-10-20,29.6,26.0,32.8,,,,,,,
2018-10-21,30.3,27.0,34.6,,,,,,,
2018-10-22,28.9,,33.0,,,,,,,
2018-10-23,26.9,,,,,,,,,
2018-10-24,30.1,25.0,33.6,,,,,,,
2018-10-25,29.9,26.4,33.2,,,,,,,
2018-10-26,29.9,,32.6,,,,,,,
2018-10-27,28.8,26.2,,,,,,,,
2018-10-28,28.5,,32.6,,,,,,,
2018-10-29,29.0,25.0,32.2,,,,,,,
2018-10-30,28.9,26.2,32.2,,,,,,,
2018-10-31,29.7,26.8,,,,,,,,
2018-11-01,28.6,,32.4,,,,,,,
2018-11-02,29.3,25.0,32.6,,,,,,,
2018-11-03,28.7,26.0,32.8,,,,,,,
2018-11-04,28.9,25.0,,,,,,,,
2018-11-05,29.5,26.8,32.0,,,,,,,
2018-11-06,29.2,,33.2,,,,,,,
2018-11-07,28.8,26.0,32.6,,,,,,,
2018-11-08,28.5,26.6,31.4,,,,,,,
2018-11-09,27.7,,30.8,,,,,,,
2018-11-10,28.7,25.6,32.4,,,,,,,
2018-11-11,28.3,,31.0,,,,,,,
2018-11-12,28.9,26.0,32.6,,,,,,,
2018-11-13,29.1,26.6,33.2,,,,,,,
2018-11-14,29.7,25.0,33.6,,,,,,,
2018-11-15,29.9,26.8,36.6,,,,,,,
2018-11-16,30.7,,34.0,,,,,,,
2018-11-17,30.1,,33.8,,,,,,,
2018-11-18,30.1,27.4,32.6,,,,,,,
2018-11-19,29.2,26.0,32.4,,,,,,,
2018-11-20,29.4,26.8,32.4,,,,,,,
2018-11-21,29.2,,33.0,,,,,,,
2018-11-22,28.2,26.0,35.0,,,,,,,
2018-11-23,28.1,26.0,32.8,,,,,,,
2018-11-24,28.2,25.0,32.0,,,,,,,
2018-11-25,28.4,26.2,31.6,,,,,,,
2018-11-26,26.7,,,,,,,,,
2018-11-27,27.9,24.4,32.0,,,,,,,
2018-11-28,29.3,25.8,32.6,,,,,,,
2018-11-29,27.8,,31.6,,,,,,,
2018-11-30,28.2,,32.0,,,,,,,
2018-12-01,28.7,25.0,31.2,,,,,,,
2018-12-02,29.3,27.0,31.6,,,,,,,
2018-12-03,27.3,,,,,,,,,
2018-12-04,27.4,,30.8,,,,,,,
2018-12-05,28.6,25.2,33.2,,,,,,,
2018-12-06,27.8,,31.4,,,,,,,
2018-12-07,28.2,,32.4,,,,,,,
2018-12-08,29.3,26.6,32.6,,,,,,,
2018-12-09,29.1,27.0,31.6,,,,,,,
2018-12-10,28.8,,31.6,,,,,,,
2018-12-11,29.2,27.0,33.4,,,,,,,
2018-12-12,27.7,,33.6,0.8,,,,,,
2018-12-13,28.8,25.4,34.2,,,,,,,
2018-12-14,29.1,,34.2,,,,,,,
2018-12-15,28.7,26.0,32.0,,,,,,,
2018-12-16,29.3,26.6,34.6,,,,,,,
2018-12-17,30.3,26.8,35.4,,,,,,,
2018-12-18,29.2,,33.4,,,,,,,
2018-12-19,28.6,,33.6,,,,,,,
2018-12-20,29.8,25.6,34.2,,,,,,,
2018-12-21,29.3,26.8,32.4,,,,,,,
2018-12-22,28.3,,30.0,,,,,,,
2018-12-23,27.3,26.4,30.6,,,,,,,
2018-12-24,28.6,,32.4,,,,,,,
2018-12-25,27.5,24.4,31.6,,,,,,,
2018-12-26,27.2,25.1,30.0,,,,,,,
2018-12-27,29.1,25.0,33.0,,,,,,,
2018-12-28,29.4,26.4,34.0,,,,,,,
2018-12-29,29.4,,34.0,,,,,,,
2018-12-30,30.2,26.2,34.4,,,,,,,
2018-12-31,27.0,,32.8,,,,,,,
2019-01-01,26.3,24.0,,,,,,,,
2019-01-02,28.2,24.2,33.0,,,,,,,
2019-01-03,29.0,24.6,33.4,,,,,,,
2019-01-04,29.9,24.8,33.8,,,,,,,
2019-01-05,29.1,26.4,33.4,,,,,,,
2019-01-06,29.8,26.6,32.6,,,,,,,
2019-01-07,29.2,,33.2,,,,,,,
2019-01-08,28.3,25.0,32.0,,,,,,,
2019-01-09,28.1,,32.4,,,,,,,
2019-01-10,28.4,24.0,31.4,,,,,,,
2019-01-11,29.1,25.0,31.6,,,,,,,
2019-01-12,28.8,23.6,32.0,,,,,,,
2019-01-13,27.5,25.0,31.4,,,,,,,
2019-01-14,27.5,24.0,29.8,,,,,,,
2019-01-15,28.8,26.0,32.0,,,,,,,
2019-01-16,27.8,26.2,29.4,2.3,,,,,,
2019-01-17,29.1,26.0,32.0,,,,,,,
2019-01-18,27.4,,31.4,,,,,,,
2019-01-19,27.3,24.6,30.6,,,,,,,
2019-01-20,28.5,25.8,30.8,,,,,,,
2019-01-21,27.1,,30.4,,,,,,,
2019-01-22,26.2,24.6,29.2,,,,,,,
2019-01-23,27.1,24.0,31.8,,,,,,,
2019-01-24,27.4,,31.0,,,,,,,
2019-01-25,26.6,24.0,29.4,,,,,,,
2019-01-26,28.2,24.6,30.4,,,,,,,
2019-01-27,27.1,24.6,28.8,,,,,,,
2019-01-28,27.7,,30.4,,,,,,,
2019-01-29,27.9,23.8,,,,,,,,
2019-01-30,27.9,23.8,31.0,,,,,,,
2019-01-31,27.2,25.0,,,,,,,,
2019-02-01,27.4,25.0,31.0,,,,,,,
2019-02-02,28.5,25.0,30.8,,,,,,,
2019-02-03,28.1,25.8,31.4,,,,,,,
2019-02-04,28.8,26.6,31.6,,,,,,,
2019-02-05,28.9,,31.8,,,,,,,
2019-02-06,28.1,26.2,31.0,,,,,,,
2019-02-07,29.0,24.0,31.8,,,,,,,
2019-02-08,28.7,26.2,31.6,,,,,,,
2019-02-09,29.1,26.4,32.0,,,,,,,
2019-02-10,27.8,25.0,32.6,,,,,,,
2019-02-11,27.8,25.0,31.6,,,,,,,
2019-02-12,27.3,,29.8,,,,,,,
2019-02-13,28.2,,32.0,,,,,,,
2019-02-14,29.2,25.0,31.8,,,,,,,
2019-02-15,28.1,,30.2,,,,,,,
2019-02-16,27.9,,30.6,,,,,,,
2019-02-17,28.4,24.6,,,,,,,,
2019-02-18,29.2,25.0,32.2,,,,,,,
2019-02-19,28.7,,33.0,,,,,,,
2019-02-20,27.9,,31.0,,,,,,,
2019-02-21,27.5,,31.4,,,,,,,
2019-02-22,27.3,,31.0,,,,,,,
2019-02-23,28.1,24.0,,,,,,,,
2019-02-24,28.6,25.8,32.0,,,,,,,
2019-02-25,28.8,25.0,32.4,,,,,,,
2019-02-26,30.2,26.4,34.0,,,,,,,
2019-02-27,29.7,26.0,,,,,,,,
2019-02-28,29.3,26.6,32.6,,,,,,,
2019-03-01,27.2,,31.0,,,,,,,
2019-03-02,28.9,23.8,31.8,,,,,,,
2019-03-03,26.2,,,,,,,,,
2019-03-04,28.6,24.2,32.0,,,,,,,
2019-03-05,27.7,24.0,31.6,,,,,,,
2019-03-06,25.5,,28.0,,,,,,,
2019-03-07,27.5,24.0,30.4,,,,,,,
2019-03-08,29.0,25.0,32.0,,,,,,,
2019-03-09,28.2,24.4,31.8,,,,,,,
2019-03-10,28.2,25.6,32.0,,,,,,,
2019-03-11,28.1,,31.8,,,,,,,
2019-03-12,26.9,,30.0,,,,,,,
2019-03-13,28.3,,,,,,,,,
2019-03-14,28.8,24.0,,,,,,,,
2019-03-15,28.8,24.6,32.8,,,,,,,
2019-03-16,28.5,25.0,32.2,,,,,,,
2019-03-17,27.6,,31.8,,,,,,,
2019-03-18,28.4,25.4,32.8,,,,,,,
2019-03-19,27.8,25.8,30.4,,,,,,,
2019-03-20,28.7,25.0,31.6,,,,,,,
2019-03-21,28.8,26.2,32.2,,,,,,,
2019-03-22,29.3,26.8,32.8,,,,,,,
2019-03-23,29.3,27.0,33.8,,,,,,,
2019-03-24,29.3,25.0,33.8,,,,,,,
2019-03-25,27.9,,,,,,,,,
2019-03-26,28.6,25.6,33.2,,,,,,,
2019-03-27,28.3,25.0,32.6,,,,,,,
2019-03-28,29.0,,34.8,,,,,,,
2019-03-29,28.9,25.0,33.2,,,,,,,
2019-03-30,29.1,25.8,32.6,,,,,,,
2019-03-31,28.6,25.8,32.6,,,,,,,
2019-04-01,27.5,,32.6,,,,,,,
2019-04-02,27.5,25.0,33.0,,,,,,,
2019-04-03,28.6,25.0,32.8,,,,,,,
2019-04-04,29.1,25.4,32.8,,,,,,,
2019-04-05,28.7,26.8,32.2,,,,,,,
2019-04-06,28.1,,,,,,,,,
2019-04-07,28.4,25.0,,,,,,,,
2019-04-08,28.7,24.8,33.2,,,,,,,
2019-04-09,29.2,25.0,32.2,,,,,,,
2019-04-10,29.3,25.0,32.8,,,,,,,
2019-04-11,30.6,26.0,35.2,,,,,,,
2019-04-12,29.7,26.1,33.0,,,,,,,
2019-04-13,29.4,,33.2,,,,,,,
2019-04-14,29.8,25.8,34.0,,,,,,,
2019-04-15,28.7,26.0,33.0,,,,,,,
2019-04-16,28.5,25.0,33.2,,,,,,,
2019-04-17,29.9,26.0,32.4,,,,,,,
2019-04-18,30.3,26.4,34.6,,,,,,,
2019-04-19,27.6,,32.0,,,,,,,
2019-04-20,28.0,25.0,30.8,,,,,,,
2019-04-21,29.4,25.6,33.8,,,,,,,
2019-04-22,30.5,27.2,34.8,,,,,,,
2019-04-23,30.2,25.2,34.4,,,,,,,
2019-04-24,27.2,,30.6,,,,,,,
2019-04-25,29.6,,34.2,,,,,,,
2019-04-26,28.6,26.0,33.2,,,,,,,
2019-04-27,28.1,26.2,30.8,,,,,,,
2019-04-28,28.6,,31.0,,,,,,,
2019-04-29,28.8,26.4,31.4,,,,,,,
2019-04-30,28.1,26.4,31.6,,,,,,,
2019-05-01,28.4,26.0,31.4,,,,,,,
2019-05-02,30.1,25.6,34.4,,,,,,,
2019-05-03,29.4,26.4,32.4,,,,,,,
2019-05-04,29.5,,32.6,,,,,,,
2019-05-05,28.7,26.0,32.6,,,,,,,
2019-05-06,28.8,26.6,32.0,,,,,,,
2019-05-07,29.6,26.4,33.2,,,,,,,
2019-05-08,29.1,,33.4,,,,,,,
2019-05-09,28.7,26.4,33.2,,,,,,,
2019-05-10,28.9,26.2,31.8,,,,,,,
2019-05-11,29.6,,33.0,,,,,,,
2019-05-12,29.9,26.8,34.2,,,,,,,
2019-05-13,30.3,27.0,34.2,,,,,,,
2019-05-14,30.5,27.6,34.8,,,,,,,
2019-05-15,30.1,26.0,34.4,,,,,,,
2019-05-16,29.1,25.0,32.8,,,,,,,
2019-05-17,29.3,26.2,32.4,,,,,,,
2019-05-18,30.0,,32.4,,,,,,,
2019-05-19,30.2,27.0,33.4,,,,,,,
2019-05-20,30.5,27.2,34.4,,,,,,,
2019-05-21,30.1,27.6,34.2,,,,,,,
2019-05-22,30.1,27.2,33.8,,,,,,,
2019-05-23,30.5,27.0,35.0,,,,,,,
2019-05-24,30.3,27.4,34.6,,,,,,,
2019-05-25,30.1,27.2,,,,,,,,
2019-05-26,29.4,27.4,33.6,,,,,,,
2019-05-27,30.5,27.0,34.8,,,,,,,
2019-05-28,30.5,27.4,34.4,,,,,,,
2019-05-29,30.4,27.6,34.4,,,,,,,
2019-05-30,29.7,,,,,,,,,
2019-05-31,30.7,26.5,34.8,,,,,,,
2019-06-01,29.7,27.2,,,,,,,,
2019-06-02,29.3,,32.6,,,,,,,
2019-06-03,28.7,,32.8,,,,,,,
2019-06-04,29.7,26.0,33.6,,,,,,,
2019-06-05,30.1,26.0,34.2,,,,,,,
2019-06-06,30.3,26.8,34.0,,,,,,,
2019-06-07,28.2,,32.4,,,,,,,
2019-06-08,29.1,24.4,33.2,,,,,,,
2019-06-09,29.3,24.8,32.8,,,,,,,
2019-06-10,29.1,26.0,33.6,,,,,,,
2019-06-11,29.9,26.4,33.8,,,,,,,
2019-06-12,30.1,27.0,33.4,,,,,,,
2019-06-13,29.9,27.6,32.4,,,,,,,
2019-06-14,28.8,25.6,31.6,,,,,,,
2019-06-15,29.8,26.4,32.4,,,,,,,
2019-06-16,29.8,27.0,33.6,,,,,,,
2019-06-17,29.3,24.8,33.2,,,,,,,
2019-06-18,29.3,25.2,33.4,,,,,,,
2019-06-19,29.3,25.4,34.4,,,,,,,
2019-06-20,29.7,26.6,34.4,,,,,,,
2019-06-21,28.8,25.8,33.2,,,,,,,
2019-06-22,28.9,26.0,32.2,,,,,,,
2019-06-23,29.2,26.4,32.4,,,,,,,
2019-06-24,29.0,25.0,33.4,,,,,,,
2019-06-25,29.3,25.4,34.2,,,,,,,
2019-06-26,29.3,25.8,33.6,,,,,,,
2019-06-27,29.1,25.4,33.2,,,,,,,
2019-06-28,29.2,25.6,33.4,,,,,,,
2019-06-29,29.2,25.2,33.4,,,,,,,
2019-06-30,29.0,26.0,33.6,,,,,,,
2019-07-01,28.9,26.0,33.4,,,,,,,
2019-07-02,29.1,24.8,33.0,,,,,,,
2019-07-03,29.0,26.2,33.4,,,,,,,
2019-07-04,28.9,26.0,32.4,,,,,,,
2019-07-05,29.8,25.0,33.0,,,,,,,
2019-07-06,29.6,25.4,33.6,,,,,,,
2019-07-07,29.2,26.8,33.2,,,,,,,
2019-07-08,29.5,25.8,33.8,,,,,,,
2019-07-09,28.8,,,,,,,,,
2019-07-10,28.1,24.8,32.4,,,,,,,
2019-07-11,28.7,25.2,32.8,,,,,,,
2019-07-12,29.2,25.9,,,,,,,,
2019-07-13,28.6,26.0,32.4,,,,,,,
2019-07-14,27.7,,31.4,,,,,,,
2019-07-15,28.0,24.4,,,,,,,,
2019-07-16,28.2,,32.2,,,,,,,
2019-07-17,28.0,24.0,32.4,,,,,,,
2019-07-18,28.9,24.2,33.4,,,,,,,
2019-07-19,30.2,24.6,,,,,,,,
2019-07-20,29.6,27.4,32.8,,,,,,,
2019-07-21,29.5,27.0,33.4,,,,,,,
2019-07-22,28.9,,32.2,,,,,,,
2019-07-23,28.8,26.0,33.6,,,,,,,
2019-07-24,29.1,,33.0,,,,,,,
2019-07-25,28.5,,32.4,,,,,,,
2019-07-26,28.6,25.4,32.6,,,,,,,
2019-07-27,28.4,,32.4,,,,,,,
2019-07-28,28.8,25.4,31.8,,,,,,,
2019-07-29,28.6,,31.4,,,,,,,
2019-07-30,28.7,,32.6,,,,,,,
2019-07-31,28.8,25.4,34.0,,,,,,,
2019-08-01,28.7,25.2,33.2,,,,,,,
2019-08-02,28.6,25.0,32.4,,,,,,,
2019-08-03,28.8,25.2,32.2,,,,,,,
2019-08-04,28.4,25.2,,,,,,,,
2019-08-05,28.0,25.2,31.8,,,,,,,
2019-08-06,27.3,,31.2,,,,,,,
2019-08-07,28.1,24.0,33.2,,,,,,,
